feature,importance,date
ret_21d_2626802_lag_21,0.00037472695,2018-03-05
ret_21d_2605662_lag_5_roll_mean_63,0.0003745287,2018-03-05
ret_21d_272698016_roll_std_21,0.00037016798,2018-03-05
ret_21d_253262879_lag_5_roll_std_63,0.00036740562,2018-03-05
ret_21d_2607670_roll_std_21,0.00036657834,2018-03-05
ret_21d_2593598_roll_std_21,0.00036522964,2018-03-05
financials_4197_ytd_266255451_lag_21_roll_std_63,0.0003629406,2018-03-05
ret_21d_170637453,0.0003629344,2018-03-05
ret_21d_2655868_roll_mean_21,0.00036214726,2018-03-05
ret_21d_49610911_lag_21_roll_mean_5,0.00036091174,2018-03-05
ret_21d_144186892_lag_5,0.00036087524,2018-03-05
ret_21d_254863274_lag_1_roll_std_21,0.00036022946,2018-03-05
ret_21d_21919882_lag_5_roll_std_5,0.0003600987,2018-03-05
ret_21d_2651342_roll_std_5,0.0003589741,2018-03-05
ret_21d_28321486_lag_1_roll_std_5,0.000357828,2018-03-05
ret_21d_30322131_lag_1_roll_std_5,0.00035528684,2018-03-05
ret_21d_2626322_lag_21_roll_mean_21,0.00035462636,2018-03-05
ret_21d_331296793,0.00035241022,2018-03-05
ret_21d_13223797_roll_std_5,0.00035146507,2018-03-05
ret_21d_274942065_roll_std_21,0.0003500872,2018-03-05
ret_21d_30864903_roll_std_5,0.00034981134,2018-03-05
ret_21d_2649298_lag_1_roll_std_5,0.00034956163,2018-03-05
ret_21d_2595561_lag_5,0.00034574838,2018-03-05
ret_21d_2609168_lag_1_roll_std_63,0.00034254766,2018-03-05
ret_21d_245851133_lag_5_roll_std_21,0.00034115298,2018-03-05
ret_21d_2642799_lag_5_roll_std_5,0.00033756514,2018-03-05
ret_21d_8507280_lag_5,0.000336471,2018-03-05
ret_21d_22813853_roll_mean_21,0.00033565666,2018-03-05
ret_21d_266518872_lag_5_roll_std_21,0.00033547677,2018-03-05
ret_21d_429940172,0.0003330988,2018-03-05
ret_21d_209737081_lag_5_roll_std_5,0.00033283845,2018-03-05
ret_21d_2654656,0.00033237526,2018-03-05
financials_4197_ytd_2654558_lag_21_roll_std_63,0.0003317988,2018-03-05
ret_21d_26360128_lag_21_roll_mean_5,0.00033131312,2018-03-05
ret_21d_61517385_lag_5_roll_std_5,0.00032867887,2018-03-05
ret_21d_245851133_lag_1_roll_std_5,0.00032755145,2018-03-05
ret_21d_2587814_lag_5_roll_mean_21,0.0003272906,2018-03-05
ret_21d_405156965_roll_mean_63,0.0003264335,2018-03-05
financials_4430_ytd_2604934_lag_21_roll_std_21,0.00032642484,2018-03-05
ret_21d_2603857_lag_5_roll_mean_21,0.00031494192,2018-03-05
ret_21d_23428253,0.00031012623,2018-03-05
ret_21d_2639651_lag_21_roll_std_5,0.00030985184,2018-03-05
ret_21d_2637964_roll_mean_5,0.00030916024,2018-03-05
ret_21d_2595260_lag_5,0.00030749582,2018-03-05
ret_21d_2664030_lag_1_roll_std_5,0.00030297047,2018-03-05
ret_21d_46719970_roll_mean_21,0.00030268673,2018-03-05
ret_21d_22813859_roll_std_21,0.00030260306,2018-03-05
ret_21d_59560283_lag_5_roll_std_5,0.0003024368,2018-03-05
ret_21d_2631896_lag_21,0.0003023518,2018-03-05
ret_21d_11114096_lag_5_roll_std_21,0.00030131525,2018-03-05
ret_21d_225387867_lag_1_roll_std_5,0.0002992328,2018-03-05
ret_21d_47440465,0.00029617935,2018-03-05
ret_21d_247506831_lag_21,0.00029481354,2018-03-05
ret_21d_2614747,0.00029288392,2018-03-05
ret_21d_2601301_lag_5_roll_std_5,0.00029191127,2018-03-05
ret_21d_2613381_roll_mean_5,0.0002910831,2018-03-05
ret_21d_275317449_lag_5_roll_std_5,0.0002892465,2018-03-05
financials_4197_ytd_2613295_roll_std_63,0.000287881,2018-03-05
ret_21d_2607409,0.00028741604,2018-03-05
ret_21d_31355603_lag_5_roll_std_5,0.00028715018,2018-03-05
ret_21d_2633083_roll_mean_5,0.00028500546,2018-03-05
ret_21d_2600435_lag_1_roll_std_21,0.0002849189,2018-03-05
ret_21d_2615990_lag_21_roll_mean_21,0.00028420548,2018-03-05
ret_21d_28674540,0.00028339896,2018-03-05
ret_21d_2595260_lag_21_roll_mean_5,0.000282684,2018-03-05
financials_4213_ytd_2624586_lag_5_roll_std_63,0.0002814066,2018-03-05
ret_21d_2621509_lag_5,0.00028128666,2018-03-05
ret_21d_102371354_roll_std_21,0.00028109562,2018-03-05
ret_21d_118463428_lag_1,0.0002805228,2018-03-05
ret_21d_2616605_roll_mean_5,0.0002798635,2018-03-05
ret_21d_209737081,0.00027938993,2018-03-05
volume_allday_254863274_lag_5_roll_std_5,0.0002763264,2018-03-05
ret_21d_2588570_lag_1,0.0002746946,2018-03-05
ret_21d_106522000_roll_std_21,0.00027267277,2018-03-05
ret_21d_9296998_lag_1_roll_mean_21,0.00027252082,2018-03-05
ret_21d_268437076_lag_1_roll_std_5,0.0002724746,2018-03-05
ret_21d_23133968_lag_21_roll_std_5,0.00027230175,2018-03-05
ret_21d_34384837_lag_21_roll_std_21,0.00027036664,2018-03-05
ret_21d_2627781_lag_5_roll_mean_63,0.00026879576,2018-03-05
ret_21d_2595754_lag_21_roll_std_5,0.00026824544,2018-03-05
ret_21d_2661138_lag_1,0.0002681952,2018-03-05
financials_2_ytd_37117966_lag_21_roll_std_63,0.00026737998,2018-03-05
ret_21d_266518872,0.00026642033,2018-03-05
financials_4430_ytd_2590110_lag_1_roll_std_21,0.00026547126,2018-03-05
ret_21d_2650739,0.00026522003,2018-03-05
ret_21d_2598371,0.00026514704,2018-03-05
ret_21d_113859791_lag_5,0.00026413432,2018-03-05
ret_21d_2586546_lag_1_roll_std_5,0.00026379735,2018-03-05
ret_21d_2610675_lag_21_roll_mean_5,0.00026357503,2018-03-05
ret_21d_44742885_lag_21,0.00026268524,2018-03-05
ret_21d_311433538_lag_21_roll_std_5,0.0002622847,2018-03-05
ret_21d_2587347,0.00026222618,2018-03-05
ret_21d_2605795_roll_mean_21,0.00026190636,2018-03-05
financials_43898_ytd_42141399_lag_5_roll_std_63,0.00026005422,2018-03-05
financials_4430_ytd_38569142_lag_1_roll_std_63,0.00025903498,2018-03-05
ret_21d_2661138_roll_std_5,0.00025862778,2018-03-05
ret_21d_33101962_lag_21_roll_std_63,0.00025805496,2018-03-05
ret_21d_2589421_lag_5_roll_mean_5,0.00025794064,2018-03-05
ret_21d_23349747_lag_21_roll_mean_63,0.00025719596,2018-03-05
ret_21d_105808463_lag_21_roll_std_63,0.00025609808,2018-03-05
financials_4197_ytd_2654558_roll_std_21,0.0002558745,2018-03-05
ret_21d_267390766,0.00025513777,2018-03-05
ret_21d_252492827_lag_5_roll_mean_5,0.00025486774,2018-03-05
ret_21d_269616126_roll_mean_5,0.00025303767,2018-03-05
ret_21d_10848661_lag_1_roll_std_5,0.00025302146,2018-03-05
ret_21d_2605291_roll_std_21,0.00025291473,2018-03-05
ret_21d_256385652_lag_21,0.00025186452,2018-03-05
ret_21d_260152468_lag_21_roll_std_5,0.0002509194,2018-03-05
ret_21d_141443953_lag_5_roll_std_5,0.00024997347,2018-03-05
ret_21d_272020044_roll_std_21,0.00024918534,2018-03-05
ret_21d_83105803_lag_1_roll_std_5,0.0002449185,2018-03-05
ret_21d_2650801_lag_5_roll_std_5,0.000244731,2018-03-05
ret_21d_137224792,0.00024340366,2018-03-05
ret_21d_247263294_roll_std_5,0.00024140938,2018-03-05
ret_21d_262301231_lag_5_roll_std_21,0.00024107502,2018-03-05
ret_21d_261319153_lag_21_roll_mean_5,0.00024080384,2018-03-05
ret_21d_83534462_lag_21_roll_std_21,0.0002394463,2018-03-05
ret_21d_225983372_lag_21_roll_mean_5,0.00023842981,2018-03-05
ret_21d_34810407_lag_5,0.00023812332,2018-03-05
ret_21d_267883823_lag_1,0.00023696489,2018-03-05
ret_21d_46719970_lag_1_roll_mean_5,0.00023683095,2018-03-05
ret_21d_2637684_lag_21,0.00023501983,2018-03-05
ret_21d_1836807464,0.00023401371,2018-03-05
ret_21d_2635904_roll_mean_5,0.00023305265,2018-03-05
financials_2027_ytd_316731098_lag_1_roll_std_63,0.0002296108,2018-03-05
ret_21d_2613271_roll_std_5,0.00022888427,2018-03-05
ret_21d_252492827_lag_5_roll_std_21,0.00022851318,2018-03-05
ret_21d_2643241_roll_std_21,0.00022847332,2018-03-05
financials_4256_ytd_40517707_lag_5_roll_std_5,0.00022838876,2018-03-05
ret_21d_6657214_lag_21_roll_std_5,0.00022699764,2018-03-05
ret_21d_49677276_lag_1_roll_mean_21,0.00022686936,2018-03-05
ret_21d_2660621_lag_1_roll_std_5,0.00022655007,2018-03-05
financials_4430_ytd_2608411_lag_1_roll_std_21,0.00022482626,2018-03-05
ret_21d_223164315_lag_5,0.00022470846,2018-03-05
ret_21d_2611150_lag_21,0.00022466137,2018-03-05
ret_21d_98123022_lag_1_roll_mean_5,0.00022431258,2018-03-05
ret_21d_235922038_roll_mean_21,0.00022411681,2018-03-05
ret_21d_34205210_lag_5_roll_std_5,0.00022347954,2018-03-05
ret_21d_34058542_lag_5_roll_mean_5,0.00022202807,2018-03-05
ret_21d_2588150,0.00022182023,2018-03-05
ret_21d_98123022_lag_1_roll_std_5,0.00022153535,2018-03-05
ret_21d_2613802_lag_5_roll_std_5,0.0002215041,2018-03-05
ret_21d_2599381_roll_std_5,0.00022149885,2018-03-05
ret_21d_261467301_lag_21_roll_mean_21,0.00022012444,2018-03-05
ret_21d_134721329_lag_5_roll_mean_63,0.00021856699,2018-03-05
ret_21d_222340174_lag_5_roll_mean_5,0.00021798331,2018-03-05
ret_21d_266518872_lag_21_roll_std_5,0.00021642992,2018-03-05
financials_4430_ytd_24011574_lag_21_roll_mean_21,0.00021562843,2018-03-05
ret_21d_49695133_lag_5_roll_std_5,0.00021519636,2018-03-05
ret_21d_2628485_roll_std_5,0.0002136925,2018-03-05
ret_21d_133366442_roll_std_5,0.00021300155,2018-03-05
ret_21d_11114096_lag_21_roll_std_21,0.00021289055,2018-03-05
ret_21d_2657953_lag_1,0.00021218041,2018-03-05
ret_21d_2631896_lag_5_roll_std_5,0.00021076015,2018-03-05
ret_21d_2656701_lag_21_roll_std_21,0.00021060409,2018-03-05
ret_21d_2616161_lag_1_roll_std_5,0.0002104937,2018-03-05
ret_21d_2604934_roll_std_21,0.00020998249,2018-03-05
ret_21d_2597240,0.00020976286,2018-03-05
ret_21d_2595072,0.00020966271,2018-03-05
ret_21d_145334731,0.00020894631,2018-03-05
ret_21d_263437468_lag_21_roll_std_21,0.0002088611,2018-03-05
ret_21d_2659212_lag_21_roll_std_21,0.00020701182,2018-03-05
ret_21d_2638965_lag_5_roll_std_21,0.00020679495,2018-03-05
ret_21d_2595754,0.00020667542,2018-03-05
ret_21d_2636487_lag_5_roll_mean_5,0.0002066035,2018-03-05
ret_21d_222487131_roll_mean_5,0.0002059605,2018-03-05
ret_21d_35950184_lag_1_roll_std_5,0.00020534903,2018-03-05
ret_21d_2662349,0.00020184754,2018-03-05
ret_21d_45495108_roll_std_5,0.00020167488,2018-03-05
ret_21d_290977533_lag_5_roll_std_21,0.00019929557,2018-03-05
ret_21d_26254872_lag_5_roll_std_21,0.00019858843,2018-03-05
ret_21d_254534594_lag_5,0.00019616773,2018-03-05
ret_21d_142622121,0.00019585893,2018-03-05
ret_21d_2617250_lag_5,0.00019456634,2018-03-05
ret_21d_214814966_roll_std_21,0.00019408148,2018-03-05
ret_21d_10848661_lag_5_roll_mean_21,0.00019338558,2018-03-05
ret_21d_126940574_lag_5,0.00019322592,2018-03-05
ret_21d_9296998_lag_1,0.00019242105,2018-03-05
ret_21d_24822135,0.00019202662,2018-03-05
ret_21d_667996801,0.00019172161,2018-03-05
financials_4430_ytd_2630730_lag_5_roll_std_63,0.00019160875,2018-03-05
ret_21d_275317449_lag_1,0.00019044706,2018-03-05
ret_21d_141718751_lag_5_roll_std_5,0.0001893016,2018-03-05
ret_21d_2666094_roll_mean_5,0.00018816892,2018-03-05
ret_21d_117910962,0.0001880902,2018-03-05
ret_21d_312053169_lag_1_roll_std_5,0.00018797167,2018-03-05
ret_21d_2587303_lag_21_roll_mean_21,0.00018517084,2018-03-05
ret_21d_2628786_roll_mean_5,0.00018478157,2018-03-05
ret_21d_249367598_roll_std_63,0.00018477446,2018-03-05
ret_21d_2659270_roll_std_5,0.00018300294,2018-03-05
ret_21d_2654656_roll_std_5,0.00018271829,2018-03-05
ret_21d_217681624_lag_1,0.000180742,2018-03-05
ret_21d_133366442,0.00018041834,2018-03-05
ret_21d_2621015_lag_5_roll_mean_63,0.0001803685,2018-03-05
ret_21d_2598323_lag_1_roll_std_5,0.00017899374,2018-03-05
ret_21d_301683782_lag_1,0.0001789664,2018-03-05
ret_21d_2593918_lag_1_roll_std_63,0.00017885039,2018-03-05
ret_21d_113859791,0.00017858788,2018-03-05
ret_21d_2635825,0.00017832905,2018-03-05
ret_21d_33101962_lag_21_roll_std_5,0.00017832144,2018-03-05
ret_21d_2609168_lag_21_roll_std_5,0.00017666037,2018-03-05
ret_21d_34578778,0.00017628634,2018-03-05
ret_21d_51415550,0.00017573593,2018-03-05
ret_21d_23133968_lag_21_roll_mean_21,0.00017571732,2018-03-05
ret_21d_2627721_lag_1_roll_std_21,0.0001750695,2018-03-05
ret_21d_8591648,0.00017363978,2018-03-05
ret_21d_82738090_lag_5,0.00017124205,2018-03-05
ret_21d_1785031329_lag_5_roll_mean_5,0.00017022862,2018-03-05
ret_21d_36844573_lag_1_roll_std_5,0.00016945705,2018-03-05
ret_21d_118463428_lag_1_roll_mean_63,0.00016826461,2018-03-05
ret_21d_2635687_lag_1_roll_std_5,0.0001675674,2018-03-05
ret_21d_261319153_roll_std_21,0.00016744155,2018-03-05
ret_21d_2637988_lag_1_roll_mean_5,0.00016741305,2018-03-05
ret_21d_2601301_lag_1_roll_std_21,0.00016712293,2018-03-05
ret_21d_2604934_lag_21,0.00016675366,2018-03-05
ret_21d_133366442_lag_1_roll_std_5,0.00016589949,2018-03-05
ret_21d_3346309,0.00016567628,2018-03-05
ret_21d_6162099_lag_5_roll_std_5,0.0001643115,2018-03-05
ret_21d_243863392,0.0001638784,2018-03-05
ret_21d_260949221_lag_5_roll_mean_63,0.00016368221,2018-03-05
ret_21d_117009769_lag_5_roll_std_5,0.00016318723,2018-03-05
ret_21d_267390766_lag_5_roll_std_5,0.00016298654,2018-03-05
ret_21d_6163075_lag_1_roll_std_5,0.0001622028,2018-03-05
ret_21d_222424119,0.00016101895,2018-03-05
ret_21d_2616445,0.00016091233,2018-03-05
ret_21d_2635617_lag_5_roll_std_63,0.00016038936,2018-03-05
ret_21d_312053169_lag_21_roll_mean_21,0.00015913973,2018-03-05
ret_21d_303189491_lag_21_roll_mean_5,0.00015898382,2018-03-05
ret_21d_2603877_lag_21,0.0001586129,2018-03-05
ret_21d_8214712_lag_1,0.00015797601,2018-03-05
ret_21d_2595828,0.00015721412,2018-03-05
ret_21d_2650430_roll_std_21,0.00015633003,2018-03-05
ret_21d_30322132_lag_1_roll_mean_5,0.00015630956,2018-03-05
ret_21d_700123271_lag_1_roll_std_5,0.00015471567,2018-03-05
ret_21d_22270100_lag_21_roll_std_5,0.00015412083,2018-03-05
ret_21d_2604830_lag_21_roll_std_5,0.00015227514,2018-03-05
ret_21d_2627781,0.0001508648,2018-03-05
ret_21d_2636693_roll_std_21,0.00015067324,2018-03-05
ret_21d_2636513_lag_21,0.00015047478,2018-03-05
ret_21d_2635154_roll_std_5,0.00015039771,2018-03-05
ret_21d_118463428,0.00014983262,2018-03-05
ret_21d_141055809_lag_5_roll_mean_5,0.00014935144,2018-03-05
ret_21d_2616445_lag_5_roll_std_5,0.00014931265,2018-03-05
ret_21d_22036506_lag_5_roll_std_5,0.00014900518,2018-03-05
ret_21d_6657214_roll_std_5,0.00014873639,2018-03-05
volume_rolling_mskew_masked_var_covar_volume_60_2_v2_34810407_lag_1,0.0001484399,2018-03-05
ret_21d_2629750,0.00014820271,2018-03-05
ret_21d_424437991_lag_5_roll_std_5,0.00014766357,2018-03-05
ret_21d_256385652_roll_std_5,0.00014726995,2018-03-05
ret_21d_2630730,0.00014694792,2018-03-05
ret_21d_308117390_lag_1_roll_std_5,0.00014611354,2018-03-05
ret_21d_145334731_roll_mean_21,0.00014583004,2018-03-05
ret_21d_2605291,0.00014550296,2018-03-05
ret_21d_20342829_lag_5_roll_std_5,0.00014476842,2018-03-05
ret_21d_274942065_lag_5_roll_mean_5,0.0001444739,2018-03-05
ret_21d_2613381_lag_1_roll_std_5,0.00014443166,2018-03-05
ret_21d_2601301,0.0001441225,2018-03-05
ret_21d_304529748_lag_1,0.00014346291,2018-03-05
ret_21d_1892183070_roll_std_5,0.00014316684,2018-03-05
ret_21d_6163075,0.00014297616,2018-03-05
ret_21d_2627939_lag_5_roll_std_5,0.00014133353,2018-03-05
ret_21d_404431010_lag_5_roll_mean_5,0.00014098884,2018-03-05
ret_21d_325920326_lag_1_roll_std_5,0.00014074336,2018-03-05
ret_21d_53844859_lag_1_roll_std_5,0.00014065305,2018-03-05
ret_21d_235922038_lag_1_roll_std_5,0.00013994744,2018-03-05
ret_21d_2619054,0.00013953923,2018-03-05
ret_21d_2657398_lag_21,0.00013884688,2018-03-05
ret_21d_248003038_roll_std_5,0.00013859439,2018-03-05
ret_21d_2636637,0.00013826595,2018-03-05
ret_21d_247506831_roll_std_5,0.00013762846,2018-03-05
ret_21d_34810407_lag_5_roll_std_5,0.00013735196,2018-03-05
ret_21d_252492827_lag_1_roll_mean_5,0.00013575645,2018-03-05
ret_21d_270906752_lag_1_roll_std_5,0.00013552772,2018-03-05
ret_21d_1892183070,0.00013458604,2018-03-05
ret_21d_2621509_lag_21_roll_std_5,0.00013449103,2018-03-05
ret_21d_2589783_lag_5_roll_std_5,0.00013417743,2018-03-05
ret_21d_83534462_lag_1_roll_std_5,0.0001340602,2018-03-05
ret_21d_267270449_lag_5_roll_std_5,0.00013391061,2018-03-05
ret_21d_2654790_lag_21_roll_mean_5,0.00013332692,2018-03-05
ret_21d_42103135_lag_5,0.00013223336,2018-03-05
ret_21d_2632502_lag_21,0.00013162277,2018-03-05
ret_21d_3346316_lag_21_roll_std_5,0.00013148626,2018-03-05
ret_21d_2593918_roll_std_5,0.00013119432,2018-03-05
ret_21d_26254872,0.00013105698,2018-03-05
ret_21d_2606155_lag_1_roll_std_5,0.00013078324,2018-03-05
ret_21d_247648420,0.00013057569,2018-03-05
ret_21d_302954483_lag_5_roll_std_5,0.00013036816,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_34810407_lag_21,0.00013026538,2018-03-05
ret_21d_2591273,0.00013007689,2018-03-05
ret_21d_46573447_lag_5_roll_mean_21,0.0001293379,2018-03-05
ret_21d_2590110_lag_21_roll_std_5,0.00012932527,2018-03-05
ret_21d_2614202_lag_5_roll_std_5,0.00012924179,2018-03-05
financials_3524_ytd_2664412_lag_21_roll_std_63,0.00012858171,2018-03-05
ret_21d_2636513,0.00012832164,2018-03-05
ret_21d_28942786_lag_1_roll_std_5,0.00012818142,2018-03-05
ret_21d_34969516,0.0001279063,2018-03-05
financials_4430_ytd_2651870_lag_1_roll_std_21,0.00012780604,2018-03-05
ret_21d_248498842_lag_5,0.00012720065,2018-03-05
ret_21d_2663801_lag_5_roll_std_5,0.00012689758,2018-03-05
ret_21d_2649677,0.00012655367,2018-03-05
ret_21d_1785031329_lag_21,0.00012617953,2018-03-05
ret_21d_2651868,0.00012600976,2018-03-05
ret_21d_2638592_lag_5_roll_std_5,0.00012587532,2018-03-05
ret_21d_134356084_lag_21,0.0001250857,2018-03-05
ret_21d_295406615_lag_21_roll_std_21,0.00012306252,2018-03-05
ret_21d_2663172,0.00012220161,2018-03-05
ret_21d_171951645,0.00012172276,2018-03-05
ret_21d_10976629_roll_std_21,0.000121403784,2018-03-05
ret_21d_190694125_roll_mean_21,0.00012050976,2018-03-05
ret_21d_34578778_lag_5_roll_std_5,0.00012013044,2018-03-05
ret_21d_2610675_lag_21_roll_std_5,0.00011963789,2018-03-05
ret_21d_401943588_lag_21_roll_std_5,0.000119570606,2018-03-05
ret_21d_2655634_roll_std_5,0.00011923653,2018-03-05
ret_21d_9472021_lag_5_roll_std_5,0.000118663724,2018-03-05
ret_21d_2611150,0.00011859153,2018-03-05
ret_21d_275317449,0.00011821518,2018-03-05
ret_21d_39767366_lag_1,0.00011627894,2018-03-05
ret_21d_249367598_roll_std_5,0.00011608594,2018-03-05
ret_21d_141055809_lag_5,0.00011595536,2018-03-05
ret_21d_257174761,0.000115918054,2018-03-05
ret_21d_261467301,0.00011590876,2018-03-05
ret_21d_2657487_roll_std_5,0.00011575559,2018-03-05
ret_21d_12400201,0.000115320305,2018-03-05
ret_21d_2593598_lag_21,0.0001150147,2018-03-05
ret_21d_2587243,0.00011460873,2018-03-05
ret_21d_223164315,0.00011434685,2018-03-05
ret_21d_247648420_roll_std_5,0.00011399792,2018-03-05
ret_21d_2615990,0.00011323765,2018-03-05
ret_21d_274942065_lag_5,0.000113024376,2018-03-05
ret_21d_2639911_lag_1,0.00011202708,2018-03-05
ret_21d_2630730_lag_1_roll_mean_5,0.00011157392,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_34810407_lag_5,0.00011148047,2018-03-05
ret_21d_217608642_lag_5_roll_mean_63,0.000111300506,2018-03-05
ret_21d_104552804_lag_5_roll_mean_5,0.00011103435,2018-03-05
ret_21d_144186892_lag_5_roll_std_5,0.00011099682,2018-03-05
ret_21d_53844859_lag_21_roll_std_21,0.00011079554,2018-03-05
ret_21d_2661302_lag_21_roll_std_5,0.00011066893,2018-03-05
ret_21d_6163075_roll_std_21,0.0001104911,2018-03-05
ret_21d_261319153_roll_std_5,0.00011034942,2018-03-05
ret_21d_2587004_lag_5_roll_std_5,0.00011030585,2018-03-05
ret_21d_2659270_lag_5_roll_std_21,0.0001098317,2018-03-05
ret_21d_2603700_lag_5,0.00010925308,2018-03-05
ret_21d_31311131_lag_1_roll_mean_5,0.00010908346,2018-03-05
ret_21d_677853450_lag_21_roll_std_5,0.00010901846,2018-03-05
ret_21d_2616069_roll_std_21,0.000108782115,2018-03-05
ret_21d_2635489_lag_5_roll_std_5,0.00010873072,2018-03-05
ret_21d_99930372_lag_5_roll_std_5,0.000107983244,2018-03-05
ret_21d_39458342_lag_1,0.00010756978,2018-03-05
ret_21d_133366442_lag_1_roll_mean_5,0.000107145286,2018-03-05
ret_21d_181966677_lag_5_roll_mean_5,0.00010546626,2018-03-05
ret_21d_275419724_lag_5,0.00010527471,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_20502426_lag_21,0.00010515487,2018-03-05
ret_21d_2642773,0.00010508824,2018-03-05
ret_21d_83534462_lag_21,0.000104994746,2018-03-05
ret_21d_117909354_lag_21_roll_std_5,0.00010476649,2018-03-05
ret_21d_275419724_lag_21_roll_mean_5,0.00010450659,2018-03-05
ret_21d_2609200_lag_21_roll_std_5,0.00010421038,2018-03-05
ret_21d_2594884_roll_std_21,0.0001037872,2018-03-05
ret_21d_2611150_lag_5_roll_std_5,0.00010363024,2018-03-05
ret_21d_2591063_lag_5_roll_std_5,0.00010334712,2018-03-05
ret_21d_2635922_roll_mean_5,0.00010224322,2018-03-05
ret_21d_2632650_lag_5_roll_std_5,0.00010172983,2018-03-05
ret_21d_25726981_lag_1_roll_mean_5,0.00010139025,2018-03-05
ret_21d_2640147_lag_21_roll_std_5,0.000101357226,2018-03-05
ret_21d_33611679_lag_1_roll_std_63,0.000100752324,2018-03-05
ret_21d_2664468_roll_std_63,0.00010033226,2018-03-05
ret_21d_37284173_roll_std_5,0.00010030194,2018-03-05
ret_21d_20518077_roll_std_5,0.000100089695,2018-03-05
ret_21d_25835213_lag_21_roll_std_5,0.00010000245,2018-03-05
ret_21d_207426776_lag_5_roll_std_5,9.972211e-05,2018-03-05
ret_21d_2650801,9.931208e-05,2018-03-05
ret_21d_254185203_lag_21_roll_std_5,9.909404e-05,2018-03-05
ret_21d_36410046_lag_1_roll_std_5,9.858353e-05,2018-03-05
ret_21d_39351128_lag_1_roll_std_21,9.838137e-05,2018-03-05
ret_21d_27059648_lag_21_roll_std_5,9.826e-05,2018-03-05
ret_21d_26078473_lag_21_roll_std_5,9.678301e-05,2018-03-05
ret_21d_262301231_lag_1_roll_std_5,9.5502444e-05,2018-03-05
ret_21d_2590110_lag_5_roll_std_5,9.5373274e-05,2018-03-05
ret_21d_39561547_lag_21_roll_std_5,9.522838e-05,2018-03-05
ret_21d_286464085,9.512207e-05,2018-03-05
ret_21d_700123271_lag_5_roll_std_5,9.488068e-05,2018-03-05
ret_21d_2631266_roll_std_5,9.475463e-05,2018-03-05
ret_21d_34691164_roll_std_5,9.474919e-05,2018-03-05
ret_21d_181966677_lag_5_roll_std_5,9.43886e-05,2018-03-05
ret_21d_2629750_lag_21,9.409131e-05,2018-03-05
ret_21d_34896814_lag_1_roll_mean_5,9.359855e-05,2018-03-05
ret_21d_2658194_lag_21_roll_mean_21,9.3440496e-05,2018-03-05
ret_21d_280882256_roll_std_5,9.3020324e-05,2018-03-05
ret_21d_275241691_lag_1,9.244159e-05,2018-03-05
ret_21d_276762464_lag_1_roll_std_5,9.219942e-05,2018-03-05
ret_21d_2609168_lag_5,9.204647e-05,2018-03-05
ret_21d_33611679_lag_1_roll_std_21,9.177439e-05,2018-03-05
volume_allday_254863274_roll_mean_21,9.1634596e-05,2018-03-05
ret_21d_61528891_lag_21_roll_std_5,9.149146e-05,2018-03-05
ret_21d_10976629_lag_21_roll_std_5,9.109151e-05,2018-03-05
ret_21d_2639318_lag_5_roll_std_5,9.09139e-05,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_2595573,9.0894784e-05,2018-03-05
ret_21d_24268335_lag_21_roll_mean_5,9.07841e-05,2018-03-05
ret_21d_272698016_lag_1_roll_std_5,9.0528156e-05,2018-03-05
